Comparison	Signature	Sample	Age	Cell_type	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ETMR_vs_HGG-IDH	HF nIN3	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 3	2.4894199651481205e-4	3.748389747417457e-4	0.5265931890294174	2.0504847193213926	0	100	IGF2BP1, SKIDA1, IGDCC3, EFNA5, RBP1, FNDC5, KIAA0922, TMEM2, SRRM4, ZNF536, EPHA4, SMEK1, DNMT3A, TPGS2, SIAH3, ARL4D, SOX1, RND3, CHORDC1, NRXN3, DCX, FIGN, FAM65B, KCNH8, INA, TP53INP1, DACH2, PDZRN4, STIP1, TET2, CHD7, FBXW7, H1F0, STXBP5L, PPP4R2, CACYBP, ZSWIM5, DLX2, WDR44, CITED2, LRRC37A, LRRC37A, KLF7
ETMR_vs_HGG-IDH	HF MGE-IPC3	Human fetal cortex/MGE	Human fetal	MGE Progenitors 3	2.4894199651481205e-4	3.748389747417457e-4	0.5186076381165973	2.0193900328286167	0	100	HELLS, GINS2, MCM2, HMGB2, CENPF, FAM60A, CLSPN, TOX3, UPF3B, MYO1B, RBL1, PBX3, E2F2, CDCA7, OLA1, EPHA4, RND3, GNG3, MTMR4, NRF1, PTPRN2, HMGN2, ILDR2, YBX1, MTAP, NOP56, HAT1, ANP32E, GAD2, TCF3, INSM1, TUBA1B, CHD7, FBXW7, BAZ2B, H1F0, BAZ1A, DYRK1A, SF3B4, ZSWIM5, VEZF1, SREBF2, CCNE2, DLX2, CITED2, C14orf166, C14orf166
ETMR_vs_HGG-IDH	F-e12 DRGC	Forebrain E12.5	Mouse E12.5	Dorsal radial glial cells	2.4894199651481205e-4	3.748389747417457e-4	0.5113511212236634	1.9911341090634744	0	100	NEUROG2, MCM6, HELLS, PAX6, HMGA2, PLAGL1, GINS2, MCM2, MCM4, GLI3, NOP58, MCM7, MDK, CDCA7, NCL, MCM5, MCM3, SFRP1, RANBP1, HSPD1, MYCN, HES5, FKBP3, UNG, DCTPP1, DEK, LRRN1, YBX1, RAN, NAP1L1, NOP56, GNL3
ETMR_vs_HGG-IDH	F-e15 CEXN1	Forebrain E15.5	Mouse E15.5	Cortical excitatory neurons 1	2.4813895781637717e-4	3.748389747417457e-4	0.5047773617805098	1.9564338433342099	0	96	BHLHE22, NREP, TUBB, SOX11, STMN1, RBFOX2, CLMP, BZW2, RUNX1T1, STMN2, MAP1B, IGFBPL1, CNIH2, TUBB3, ISLR2, BASP1, PPP1R14C, DAB1, DCX, TAGLN3, TTC28, SYT4, TUBB2B, BCL11A, INA, ELAVL3, MYT1L, RAB3A, EPHA5, COTL1, ACTG1, ANK3, WNT7B, CRMP1
ETMR_vs_HGG-IDH	Str/SVZ 25-SPN	Striatum	Mouse P9	Str/SVZ 25-SPN	2.4813895781637717e-4	3.748389747417457e-4	0.49907673543848174	1.9343391553624547	0	96	MEIS1, FRAS1, GRIP1, SDK2, NREP, GRM8, AUTS2, MEIS2, ZNF618, PBX3, SLC35F4, ZNF608, RUNX1T1, IGFBPL1, PPM1E, ADAMTS19, PBX1, BASP1, CAMK4, KCNB2, NRXN3, ASXL3, PAK7, BCL11A, NAV3, GRIN2B, EPHA5, EPHA3, CELF4, PLCB4
ETMR_vs_HGG-IDH	Str/SVZ 28-SPN	Striatum	Mouse P9	Str/SVZ 28-SPN	2.494387627837366e-4	3.748389747417457e-4	0.4979757729898552	1.9313500967300292	0	97	FRAS1, ISL1, CDH7, EFNA5, TENM2, RARB, COL25A1, CCSER1, NELL1, PRKAR2B, ERC2, SLIT3, XPR1, CACNA2D3, CARTPT, KCNB2, CADM1, GPR149, CACNA1E, PTCHD4, PTPRN2, GULP1, RBMS3, DCC, GRIN2B, LINGO2, PTPRD, RAB40AL, ANK3, PDE1A, FOXP2, LIN7A, CNTNAP2
ETMR_vs_HGG-IDH	HF nIN1	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 1	2.4894199651481205e-4	3.748389747417457e-4	0.4940276413565386	1.9236787535954665	0	100	EFNA5, RBP1, FNDC5, ELAVL2, PLXNA2, TOX3, MYO1B, CCSER1, TMEM2, RUNX1T1, CREB1, SMARCD1, TUBB3, ZNF536, EPHA4, ATF2, KIAA1958, TPGS2, FNBP1L, SIAH3, ARL4D, SOX1, RND3, PHF21B, NRXN3, DCX, FAM65B, KCNH8, NAV3, LRRC40, KIAA1731, UBE4B, DACH2, GAD2, PDZRN4, SENP7, TET2, ELF2, CHD7, STXBP5L, ZSWIM5, CCNE2, DLX2
ETMR_vs_HGG-IDH	HF nIN2	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 2	2.4894199651481205e-4	3.748389747417457e-4	0.4914995904911239	1.913834855540586	0	100	RBP1, HIST1H2BD, TRIM24, HDAC2, PRKAR2B, TMEM2, HIST1H4J, OLA1, ZNF536, AGO1, DNMT3A, C17orf85, SOX1, RND3, NRXN3, DCX, FAM65B, NIPBL, ITGB1BP1, THOC1, TACC2, PKD2, KIAA1549, SMARCA5, INA, GAD2, PDZRN4, NELFCD, MOB1B, TCTN2, CRMP1, STXBP5L, UPF2, ZSWIM5, VEZF1, DLX2, CITED2
ETMR_vs_HGG-IDH	GEs_Ctx 11	CGE/MGE	Mouse E13.5	CGE/MGE 11	2.5006251562890725e-4	3.748389747417457e-4	0.49328430581932964	1.9133573863390478	0	98	NEUROG2, BHLHE22, NR2F2, UNCX, FAT4, SOX11, NXN, PRDM8, NEUROD1, SSBP3, NHLH2, IGFBPL1, CLVS1, EFNB1, ISLR2, BASP1, NELL2, KLHL35, NR2F1, KIF5C, FIGN, TAGLN3, TTC28, SYT4, SLC17A6, COTL1, CDH4, EPHA3, WNT7B, NXPH4, UCHL1, ATXN10, ZNF703
ETMR_vs_HGG-IDH	GEs 8	GEs-mixed	Mouse E13-14	GEs-mixed 8	2.4813895781637717e-4	3.748389747417457e-4	0.49359035850012317	1.9130748627609961	0	96	CLMP, MAP6, RUNX1T1, ERC2, STMN2, MAP1B, CD200, XPR1, CNIH2, ISLR2, BASP1, FNBP1L, TSHZ2, GNG3, KIF5C, DCX, TUBB2B, CACNA2D2, L1CAM, INA, ELAVL3, GRIN2B, MYT1L, STMN4, ANK3, REEP1, CELF4, LIN7A, CRMP1, RAB3C, NNAT, NSG1, PLK2, ATP1A3, TUBA1A, MLLT11, SCN3B, TTC3
ETMR_vs_HGG-IDH	Str/SVZ 40-Progenitor	Striatum	Mouse P9	Str/SVZ 40-Progenitor	2.494387627837366e-4	3.748389747417457e-4	0.48704027306363606	1.8889378349577588	0	97	NREP, NRG1, EFNA5, POU3F2, TUBB, SOX11, AUTS2, MEIS2, STMN1, ELAVL2, PLXNA2, NEDD4L, CCSER1, SRRM4, MLLT3, CDH8, IGFBPL1, SETBP1, ZNF536, BASP1, ZFHX4, POU2F1, FHOD3, ELAVL4, RAI14, KCNB2, TTC28, MN1, TUBB2B, DCC, MYT1L, SLC17A6, KCTD4, MARCKSL1, CDH4, EPHA3, KCNH7
ETMR_vs_HGG-IDH	F-p3 CEXN1	Forebrain P3	Mouse P3	Cortical excitatory neurons	2.5006251562890725e-4	3.748389747417457e-4	0.4840373928644325	1.8774903437545492	0	98	BHLHE22, STMN1, FKBP1B, CLMP, STMN2, MAP1B, CAMKV, CD200, CNIH2, TUBB3, CACNB3, BASP1, HS6ST2, GNG3, KIF5C, ENC1, SYT4, TUBB2B, L1CAM, BCL11A, ELAVL3, GRIN2B, MYT1L, SLC17A6, RAB3A, MARCKSL1, STMN4, POU3F1, CRMP1, NSG1, PLK2, TUBA1A, MLLT11, FAM57B, CCL27, CCL27, CCL27, CCL27, CCL27, CCL27, CCL27, HECW1, NEUROD6
ETMR_vs_HGG-IDH	Str/SVZ 38-SPN	Striatum	Mouse P9	Str/SVZ 38-SPN	2.4685262898049864e-4	3.748389747417457e-4	0.4844838874488947	1.8743370415319562	0	95	FRAS1, PDE10A, EPHA7, TENM2, RARB, POU6F2, LRTM1, SLC35F4, COL25A1, NELL1, RELN, ERC2, CDH8, CLVS1, SLIT3, CACNA2D3, FAM65B, PTCHD4, PTPRN2, GRIN2B, LINGO2, KLHL29, KIAA1217, PTPRD, ANK3, PDE1A, FAT3, CNTNAP2, GALNT8, HS6ST3, ZNF804B, CNTNAP5, CNTNAP5, P2RY14, GABRG3, UNC5D, OLFM3, ZNF804A, SAMD12, KCTD16, XKR4, APOBEC4, SYT1
ETMR_vs_HGG-IDH	HF IPC-nEN2	Human fetal cortex/MGE	Human fetal	Intermediate Progenitor Cells EN-like 2	2.4894199651481205e-4	3.748389747417457e-4	0.4797120647629841	1.867935778439518	0	100	NHLH1, POU3F2, SORBS2, NEUROD1, PLXNA2, CLMP, NKAIN1, PGAP1, SRRM4, RCOR2, MLLT3, CLVS1, ZNF423, RND3, CCDC88C, PPP1R17, RFX7, TAGLN3, QSER1, ENC1, THSD7A, YWHAQ, ELAVL3, PPP4R1, FAM13B, GTF2I, SLC17A6, GNG4, TARBP1, ANK3, ST6GAL2, PRKX, CNTNAP2, UGGT2, ZNF292, ST8SIA1, RYBP, TLK2, ROBO2, KIF3C, EIF3H, DOK6
ETMR_vs_HGG-IDH	F-p0 CEXN2	Forebrain P0	Mouse P0	Cortical excitatory neurons 2	2.4813895781637717e-4	3.748389747417457e-4	0.48029042732262867	1.8615265219679706	0	96	PCDH8, BHLHE22, NREP, SOX11, STMN1, ELAVL2, NEUROD1, NHLH2, RBFOX2, STMN2, MAP1B, IGFBPL1, XPR1, CNIH2, TUBB3, ISLR2, BASP1, EPHA4, ITSN1, KIF5C, DCX, TAGLN3, SYT4, TUBB2B, BCL11A, ELAVL3, KCTD4, RAB3A, MARCKSL1, ANK3, UCHL1, CRMP1, CDK5R1, NSG1, SEPT3, TUBA1A, MLLT11, TTC3, NUAK1
ETMR_vs_HGG-IDH	HP IN-SST	NA	Human ped/adult	Somatostatin interneurons	2.46669955599408e-4	3.748389747417457e-4	0.47849775048306115	1.8281697867964266	0	89	PLCH1, GRIP1, LPHN2, TENM3, ELAVL2, ST6GALNAC5, TENM2, COL25A1, RUNX1T1, NETO2, CDH8, PCLO, CACNA2D3, TRHDE, SST, LINC01122, NRXN3, ZNF385D, DAB1, RP11-123O10.4, MTUS2, RBMS3, BCL11A, SHISA6, KIAA1217, GPC6, FSTL5, CNTNAP2, RAB3C, RAB3B, ROBO2
ETMR_vs_HGG-IDH	F-e15 MGINH	Forebrain E15.5	Mouse E15.5	Medial ganglionic eminence-derived inhibitory neurons	2.4894199651481205e-4	3.748389747417457e-4	0.4692157326713365	1.8270644397833626	0	100	NREP, SOX11, STMN1, H2AFY2, RBFOX2, RUNX1T1, STMN2, MAP1B, CARHSP1, TUBB3, BHLHB9, TPGS2, ARL4D, NRXN3, TOP2B, DCX, H3F3A, H3F3A, H3F3A, TUBB2B, CELF3, ELAVL3, EPHA5, ATAT1, GAD2, CELF4, CRMP1, CDK5R1, NLK, SLC32A1, NNAT, NSG1, PAFAH1B3, DLX2, DYNLL2, TUBA1A, CITED2, MLLT11, MAGED1, SSBP2, PRDX2, DLX1, POU3F4, HIST3H2A, TUBB2A, CDK14, SYT1, GNG2, BRWD1, SP9
ETMR_vs_HGG-IDH	HF nEN-early1	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - early born1	2.4894199651481205e-4	3.748389747417457e-4	0.45738396233444023	1.7809930799865488	0	100	AUTS2, TSPAN18, PRDM8, NEUROD1, EPHA7, NHLH2, BACH2, CCSER1, NKAIN1, NEO1, ERC2, NDST4, XPR1, MYCN, ISLR2, VANGL2, ELAVL4, TET3, ACMSD, PPP1R17, THSD7A, SYT4, SLC6A15, DCC, ABRACL, WNK2, ATXN7L1, FSTL5, ST6GAL2, PDE1A, PRKX, CNTNAP2, MMD, SLC7A6, ANTXR2, EIF4E2, C3orf14, KIT, OSBPL10, EML6, DHCR24, ZNF266, FSCN1, SLC4A10, HECW1, NEUROD6
ETMR_vs_HGG-IDH	GEs 6	MGE	Mouse E13-14	MGE 6	2.494387627837366e-4	3.748389747417457e-4	0.45724715877695876	1.7733881691296678	0	97	NREP, SOX11, HIST3H2BB, ELAVL2, KDM5B, RBFOX2, ZNF608, RUNX1T1, CSRNP3, STMN2, MAP1B, TUBB3, ELAVL4, CDC42EP3, FNBP1L, ARL4D, SST, NRXN3, TOP2B, DCX, FAM65B, PIK3R3, NBEA, TUBB2B, INA, MYT1L, EPHA5, GAD2, CELF4, LBH, CRMP1, CDK5R1, SLC32A1, NNAT, NSG1, DYNLL2, TUBA1A, CITED2, MLLT11, TTC3
ETMR_vs_HGG-IDH	GEs_Ctx 2	MGE	Mouse E13.5	MGE 2	2.494387627837366e-4	3.748389747417457e-4	0.4562962776443259	1.7697002701050568	0	97	TUBB, SOX11, HIST3H2BB, RBP1, ELAVL2, H2AFY2, RCOR2, RUNX1T1, TUBB3, ELAVL4, TPGS2, ARL4D, SOX1, TP53I11, PHF21B, TAGLN3, SMARCA4, TUBB2B, DACT1, CELF3, RGMB, EPHA5, MARCKSL1, HNRNPK, LBH, CRMP1, DLGAP4, NNAT, DLX2, TUBA1A, CITED2, C14orf166, FSCN1, DBN1, PTOV1, MAGED1, TOX, PRDX2, HIST3H2A, CDK14, DAZAP1, SP9, CDKN1C, ACKR3, CUX2, UBQLN2
ETMR_vs_HGG-IDH	HF IN-STR	Human fetal cortex/MGE	Human fetal	Striatal neurons	2.4894199651481205e-4	3.748389747417457e-4	0.4517183975247298	1.7589321146898873	0	100	MEIS1, MEIS2, PBX3, NELL1, RUNX1T1, MAML3, LMO3, ZFHX3, PBX1, EPHA4, ZFHX4, DNMT3A, NBAS, TRIM33, CXXC4, MED28, ZNF521, EXOSC8, DCC, BCL11A, KRAS, LRRC40, PRKD3, CELF4, FOXP2, PHACTR4, TLE4, DLGAP4, TNRC6C, SIX3, NNAT, ODF2L, MMADHC, PDE5A, GAS2L3, TNKS, DLX2
ETMR_vs_HGG-IDH	F-e15 EXIP1	Forebrain E15.5	Mouse E15.5	Excitatory neuron intermediate progenitor cells 1	4.937052579609973e-4	6.893811223967584e-4	0.4520511085916837	1.748863397626105	1	95	NHLH1, NREP, SOX11, AUTS2, SORBS2, STMN1, ELAVL2, NEUROD1, PLXNA2, NHLH2, KDM5B, RBFOX2, SRRM4, IGFBPL1, CLVS1, ELAVL4, CDC42EP3, CUL1, DCX, TAGLN3, TTC28, BCL11A, ABRACL, ELAVL3, SLC17A6, EPHA5, COTL1, ACTG1, EPHA3, KIF21B
ETMR_vs_HGG-IDH	HP Neu-mat	NA	Human ped/adult	Maturing neurons	2.4894199651481205e-4	3.748389747417457e-4	0.4488697779036198	1.7478399640014006	0	100	LPHN2, NRG1, SORBS2, TENM2, CCSER1, R3HDM1, ERC2, SLIT3, NELL2, GALNTL6, MIR137HG, NRXN3, BCYRN1, KALRN, ENC1, NDST3, LDB2, GRIN2B, MYT1L, LINGO2, PTPRD, AC011288.2, CNTNAP2, KCNH7, STXBP5L, AC019118.2, HS6ST3, LRRC7, ROBO2, DOK6, FAM153B, PVRL3, FAM19A1, HOMER1
ETMR_vs_HGG-IDH	Str/SVZ 41-Interneurons	Striatum	Mouse P9	Str/SVZ 41-Interneurons	4.924895345973898e-4	6.893811223967584e-4	0.44730076102079824	1.7187720330025196	1	92	LIN28B, ECEL1, ISL1, SLC5A7, HCN4, ELAVL2, NDST4, CHRM2, NDNF, SCN9A, DRD2, SV2C, TSHZ2, FIGN, NYAP2, TSHZ3, PTCHD4, ZMAT4, VSTM2L, THSD4, CACNA2D2, TRPC3, SLC6A15, PDE3A, PDE1A, SLC10A4, GALNT8, SDK1
ETMR_vs_HGG-IDH	HF IN-CTX-CGE2	Human fetal cortex/MGE	Human fetal	CGE/LGE-derived inhibitory neurons 2	7.468259895444362e-4	0.001006018538856917	0.4283348103882419	1.6678794974035476	2	100	SDK2, NR2F2, SP8, ELOVL6, GLRA2, FGF9, UBXN7, REV1, ERC2, NETO2, ZNF536, KLHL35, NR2F1, SLCO5A1, ADRBK2, NRXN3, FAM65B, NLN, NAV3, ARL4C, KRAS, GRIN2B, CXCR4, EPHA5, MAGI1, TMTC4, CELF4, PROX1, CHD7, WNT5A, TNRC6C, CBX1, STXBP5L
ETMR_vs_HGG-IDH	HF IN-CTX-CGE1	Human fetal cortex/MGE	Human fetal	CGE/LGE-derived inhibitory neurons 1	7.468259895444362e-4	0.001006018538856917	0.42688367074116595	1.662228950199519	2	100	MEIS1, SDK2, NR2F2, SP8, ELOVL6, RBP1, CDH2, POU2F1, SOX1, RND3, NRXN3, FAM65B, INA, EPHA5, MAGI1, GAD2, CELF4, PDS5A, MOB1B, YEATS2, PROX1, CHD7, TFAM, ZNF516, BMS1, CACYBP, GAS2L3, MYCBP2, DLX2, ARID1B, KLF7, C2orf68, BTG1, BTG1, BTG1, USP34, CCDC93, SUDS3, DLX1, USP33, LPGAT1, SMDT1, PLCG1, CTR9
ETMR_vs_HGG-IDH	HF IN-CTX-MGE1	Human fetal cortex/MGE	Human fetal	MGE-derived Ctx inhibitory neuron, Germinal Zone Enriched	7.468259895444362e-4	0.001006018538856917	0.41976301166493624	1.6345020389300864	2	100	GRIP1, RBP1, ZNF618, TENM2, KIAA0922, BEND4, CCSER1, NELL1, TMEM2, ZNF608, RUNX1T1, ZNF536, NTN4, SIAH3, ARL4D, SLCO5A1, SOX1, SST, NRXN3, DCX, FAM65B, NBEA, ARL4C, CXCR4, GAD2, PDZRN4, CELF4, KIAA0586, CAMTA1
ETMR_vs_HGG-IDH	HF nIN4	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 4	7.468259895444362e-4	0.001006018538856917	0.41580159332224736	1.6190767961663233	2	100	EFNA5, SOX11, TOX3, MYO1B, KIAA0922, TMEM2, LCOR, HNRNPA1, EPHA4, SOX1, RND3, GFPT1, NRXN3, DCX, SP3, CEP78, ACTG1, DACH2, GAD2, PDZRN4, CHD7, FBXW7, ANKRD26, PCNP, H1F0, HSPA4, SUV420H1, ZSWIM5, FAM92A1, DLX2, WDR48, SLC25A3, FRG1, DLX1, NUP43, SEMA6D, TNRC6A
ETMR_vs_HGG-IDH	GEs_Ctx 16	Subcortex	Mouse P10	Subcortex 16	0.001250312578144536	0.0016550380369658889	0.415197670539283	1.610473960645463	4	98	ISL1, MEIS2, ST6GALNAC5, RARB, BZW2, MAP1B, CDH8, IGFBPL1, CD200, XPR1, ZFHX3, ISLR2, EPHA4, NELL2, HS6ST2, EBF1, CADM1, CACNA1E, ENC1, ZCCHC18, SYT4, PAK6, TUBB2B, LINGO2, STMN4, FOXP2, CRMP1, HMGCS1, NSG1, PLK2, HUWE1, ROBO2, TUBA1A, PVRL3, TTC3, DBN1, MAGED1, SSBP2
ETMR_vs_HGG-IDH	HF EN-PFC3	Human fetal cortex/MGE	Human fetal	Early and Late Born Excitatory Neuron PFC 3	7.468259895444362e-4	0.001006018538856917	0.4129090187445353	1.6078134906495387	2	100	RNF152, POU3F2, MEIS2, PRDM8, NEFM, GLRA2, CLMP, R3HDM1, LMO3, CLVS1, KIAA1456, NELL2, DUSP4, PPP1R14C, DAB1, VSTM2L, L1CAM, KCNK2, PKIA, KLHL29, HECW2, EFR3B
ETMR_vs_HGG-IDH	GEs 0	GEs-mixed	Mouse E13-14	GEs-mixed 0	0.001250312578144536	0.0016550380369658889	0.41072340595271645	1.5931191267410616	4	98	MCM6, HELLS, HMGA2, DTL, GINS2, RBP1, FGFBP3, MCM4, MDK, NCL, LIG1, MCM3, SFRP1, PAICS, MEST, RANBP1, HSPD1, PTX3, PCNA, HES5, ACAA2, FKBP3, DAB1, UNG, DCTPP1, HSPE1, NAP1L1, RCN1
ETMR_vs_HGG-IDH	HF EN-V1-2	Human fetal cortex/MGE	Human fetal	Early and Late Born Excitatory Neuron V1	0.0019915359721184964	0.0025621445933434587	0.40382740139116685	1.5724508653863287	7	100	BHLHE22, NEFM, GLRA2, TSPAN13, TENM2, TCTEX1D2, SCUBE1, RUNX1T1, STMN2, NCALD, CAMKV, NELL2, PCLO, DAB1, MPP6, SYT4, NDST3, FAXC, KCNK2, TBC1D30, B3GALT1, GRIN2B, PKIA, ARG2, STMN4, ADCY1, FAT3
ETMR_vs_HGG-IDH	HF nEN-early2	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - early born 2	0.005476723923325865	0.006853386767440563	0.3918089369333782	1.5256525432017511	21	100	POU3F2, PRDM8, SORBS2, PLXNA2, TSPAN13, HUNK, CLMP, NKAIN1, PGAP1, MLLT3, ISLR2, IRS1, SCRT2, CCDC88C, GNG3, CBLB, TTC28, ZNF462, ENC1, PAK7, MN1, PTPN4, SLC17A6, GNG4, PTPRD, CDH4, ST6GAL2, EPHA3, PRKX, LBH, ST8SIA1, LRRC7, HECTD4, ROBO2, DOK6, EML6, IGSF3, PRSS12, DOPEY2
ETMR_vs_HGG-IDH	F-p0 EXIP2	Forebrain P0	Mouse P0	Excitatory neuron intermediate progenitor cells 2	0.0054307578375709705	0.006833206290130507	0.3906900713313932	1.5114741510004022	21	95	NHLH1, ONECUT2, BHLHE22, RNF152, SOX11, AUTS2, PRDM8, SORBS2, NEUROD1, NHLH2, RCOR2, PRMT8, IGFBPL1, EPHA4, DUSP4, ITSN1, SCRT2, PPP1R14C, KIF5C, DCX, TAGLN3, H3F3A, H3F3A, H3F3A, RAB3A, MARCKSL1, ANK3
ETMR_vs_HGG-IDH	HF IPC-nEN3	Human fetal cortex/MGE	Human fetal	Intermediate Progenitor Cells EN-like 3	0.006472491909385114	0.008011895390536167	0.3854760000020727	1.5009929185111959	25	100	NEUROG1, NHLH1, TEAD2, CBFA2T2, PAX6, GPC2, FAM60A, TGIF2, TGIF2, MDK, NEUROD4, MAP6, MYCL, IGFBPL1, POU2F1, GJC1, ZNF423, PPP1R17, CCNB1IP1, CRHR2, MFAP2, DUSP12, MAGI1
ETMR_vs_HGG-IDH	HF EN-PFC2	Human fetal cortex/MGE	Human fetal	Early and Late Born Excitatory Neuron PFC 2	0.0074682598954443615	0.009145623080517426	0.38328800193453216	1.4924731413912795	29	100	NEUROG2, FAT4, RNF152, MAP3K9, GLRA2, SCUBE1, LMO3, STMN2, DUSP4, UBE2QL1, CXXC4, PPP1R14C, DAB1, TSHZ3, SYT4, VSTM2L, NDST3, LDB2, TBC1D30, GRIN2B, CCBE1, KLHL29, FSTL5, TCTN2, RUNDC3B, SLITRK5, HS6ST3
ETMR_vs_HGG-IDH	Str/SVZ 1-SPN	Striatum	Mouse P9	Str/SVZ 1-SPN	0.007684680218145761	0.009360594521039252	0.3853084495700986	1.4869574049041427	30	94	NRG1, PDE10A, EPHA7, TENM2, RARB, POU6F2, LRTM1, DACH1, RELN, CDH8, SLIT3, CACNA2D3, EBF1, DAB1, PTCHD4, DCC, GRIN2B, LINGO2, PTPRD, ANK3, PDE1A, FAT3, CNTNAP2, GALNT8, STXBP5L, HS6ST3, CNTNAP5, CNTNAP5, TMTC1, GABRG3, ADAM23
ETMR_vs_HGG-IDH	Str/SVZ 29-SPN	Striatum	Mouse P9	Str/SVZ 29-SPN	0.009516654144753318	0.011530760842055607	0.3790925529566306	1.472483449927668	37	99	LIN28B, CDH7, GRM8, TENM2, SLC35F4, NELL1, PGAP1, CHRM2, SCN9A, TRHDE, EFNB3, CADM1, ZMAT4, CACNA2D2, SHISA6, GRIN2B, LINGO2, EPHA5, CNTNAP2, GALNT8, ZNF804B, ATP1A3, KCNT2, FAM19A1, SLC12A5, GABRG3, SLC4A10, RIMS1, UNC5D, SLC8A1, HNRNPC, UBE3A, TMEM130, XKR4, SYT1
ETMR_vs_HGG-IDH	HF nEN-late	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - late born	0.012696041822255415	0.015064215426406683	0.3718915637989875	1.4480969080132964	50	100	BHLHE22, POU3F2, MEIS2, PDE7A, PRDM8, SORBS2, ELAVL2, NEUROD1, HUNK, CLMP, MLLT3, ZC2HC1A, ISLR2, RBM12, RBM12, GNG3, CBLB, TTC28, ENC1, SMS, PTPN4, B3GALT1, SLC17A6, EPHA5, PTPRD, ST6GAL2, EPHA3, PUS7L
ETMR_vs_HGG-IDH	HP IN-VIP	NA	Human ped/adult	VIP interneurons	0.02032913843175218	0.023609256618965357	0.3834085158340043	1.426399096029614	83	76	GRIP1, NR2F2-AS1, RELN, ZNF536, NHS, PWRN1, GALNTL6, NRXN3, ZNF385D, DAB1, THSD7B, RP11-123O10.4, MTUS2, THSD7A, KIAA1211, ARL4C, PDE3A, LINGO2, FSTL5, CNTNAP2, PROX1, SDK1, ROBO2, KCNT2, GABRG3, PLD5, ZNF804A, SEMA6D, CNR1, CALB2, C8orf34, GRIK1, SYNPR
ETMR_vs_HGG-IDH	HF IN-CTX-MGE2	Human fetal cortex/MGE	Human fetal	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched	0.018919591735125717	0.022218392345352767	0.36233804524068364	1.4108967614339962	75	100	GRIP1, TENM2, FGF9, NELL1, TMEM2, RUNX1T1, CSRNP3, NETO2, ZNF536, NTN4, SIAH3, SOX1, SST, NRXN3, DCX, SLIT2, FAM65B, JARID2, RBMS3, TTC21B, LINC00599, CXCR4, ANKRD50, GAD2, PDZRN4, CELF4
ETMR_vs_HGG-IDH	F-e15 DRGC	Forebrain E15.5	Mouse E15.5	Dorsal radial glial cells	0.016225661507738392	0.019152971573567483	0.35637837696057506	1.4080401198307155	64	109	TEAD2, MCM6, HELLS, PAX6, PLAGL1, GINS2, MCM2, MDK, CDCA7, NCL, MCM5, MCM3, SFRP1, RANBP1, HSPD1, HES5, FKBP3, UNG, DCTPP1, H2AFZ, DEK, YBX1, RAN, MFAP2, RCN1
ETMR_vs_HGG-IDH	HF nIN5	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 5	0.019915359721184963	0.023268456000772226	0.3614716993790221	1.407523324427987	79	100	EFNA5, RBP1, FNDC5, TMEM2, COPG2, NOVA2, CARHSP1, CARHSP1, ZNF536, DNMT3A, ARL4D, KIAA1841, RND3, PCBP1, SBNO1, CCDC23, ABI2, NRXN3, DCX, SUPT20H, FAM65B, KIAA0020, HTATSF1, STXBP4, GAD2, PDZRN4, KIF21B, CHD7, STXBP5L, KIF3C, ZSWIM5, DLX2
ETMR_vs_HGG-IDH	HF IPC-nEN1	Human fetal cortex/MGE	Human fetal	Intermediate Progenitor Cells EN-like 1	0.020413243714214588	0.023609256618965357	0.36103341591765437	1.4058167061902496	81	100	NHLH1, SORBS2, ELAVL2, NEUROD1, FAM60A, DLG3, SRGAP3, CLMP, NEUROD4, MLLT3, AGO1, FBLN1, FOXP4, ZNF423, SCRT2, CCDC88C, PPP1R17, CUL1, ZNF3, IRAK1BP1, EPHB2, MFAP2, SEMA5B, SLC17A6, SVIL, PLCB4, PRKX, ZNF570
ETMR_vs_HGG-IDH	F-e15 EXIP2	Forebrain E15.5	Mouse E15.5	Excitatory neuron intermediate progenitor cells 2	0.020911127707244213	0.024063559019894095	0.36009519943020657	1.402163414406372	83	100	NEUROG1, NEUROG2, TEAD2, CBFA2T2, ELAVL2, E2F1, MDK, SRRM4, RCOR2, PRMT8, IGFBPL1, SPSB4, ELAVL4, CUL1, ABRACL, MFAP2, TOP1, ARL6IP6, MAGI1, POLR3K, SYNE2, INSM1, UBXN2A, MTHFD2L, CHD7, GLRX3, NACA2, GPC4, EIF3M, ZMIZ1, TRIM2
